DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column,Region,Divison,State,Region Rank,Divison Rank
292,HEART FAILURE & SHOCK W CC,CA,Alameda County,CA - Alameda County,39,26626.74,9430.92,8145.44,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,12,35633.42,11489.5,8060.08,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,105,41253.28,9638.23,8308.28,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,22,42246.0,7818.45,6944.86,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,15,54574.6,9376.93,8467.6,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Ventura,CA - Ventura,54,46916.11,8284.89,7495.63,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Stockton,CA - Stockton,60,55021.02,9652.6,8832.98,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Fresno,CA - Fresno,182,30554.23,7519.93,6638.93,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,66,38530.73,7042.24,6154.97,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,76,52814.43,9731.61,7831.07,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,38,50583.08,9711.61,8820.95,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,29,48939.38,10119.41,9380.52,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,25,58887.12,12352.44,11111.88,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,49,43631.04,13825.31,13136.29,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Santa Barbara,CA - Santa Barbara,58,43599.62,8336.22,7160.66,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,117,43529.62,10074.81,8890.38,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Santa Barbara,CA - Santa Barbara,27,13617.85,8020.11,7177.85,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,84,40015.24,8982.4,7827.26,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,66,52699.82,8270.14,7318.11,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,63,70583.37,8305.24,7348.97,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Stockton,CA - Stockton,43,77160.93,7676.28,6476.56,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Fresno,CA - Fresno,84,23558.25,7982.33,6973.89,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Stockton,CA - Stockton,21,71222.57,9055.57,8369.76,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,28,26442.39,7027.61,5845.04,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Jose,CA - San Jose,72,101711.25,10904.43,9030.4,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,46,28155.13,11452.24,10638.15,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,13,41908.54,8231.62,7359.31,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,70,34120.47,7866.9,6927.53,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,29,64890.41,9143.21,8227.52,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,22,44501.41,7955.82,6875.64,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,44,65386.95,9165.3,8282.57,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,84,39230.24,8714.37,7729.25,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,39,53633.1,10374.49,9662.41,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Santa Rosa,CA - Santa Rosa,27,47556.74,8615.93,7922.44,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,11,21817.18,5944.18,4922.73,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Salinas,CA - Salinas,83,58230.61,8188.87,6706.93,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,17,35067.41,16140.59,15159.47,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,44,51429.16,8008.93,7100.57,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,20,72592.4,10406.85,9713.05,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Jose,CA - San Jose,64,60673.64,10636.48,9648.67,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Ventura,CA - Ventura,22,43072.14,11566.09,10445.0,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Stockton,CA - Stockton,16,53339.56,15927.94,14809.13,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,61,35445.07,7027.41,5944.1,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,79,60341.23,8348.54,6912.77,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Santa Rosa,CA - Santa Rosa,84,51926.63,8827.77,7996.68,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Modesto,CA - Modesto,63,61211.43,8039.76,7316.05,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Contra Costa County,CA - Contra Costa County,135,85085.02,8181.19,7231.1,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,37,39561.05,11633.59,10969.86,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Santa Cruz,CA - Santa Cruz,43,72752.58,10828.81,10049.65,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Alameda County,CA - Alameda County,117,89063.2,9354.4,8589.98,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Mateo County,CA - San Mateo County,60,113051.85,10255.45,8895.03,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,68,52637.22,7883.56,7131.62,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Alameda County,CA - Alameda County,28,45854.96,8919.68,8205.96,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,97,56771.65,8936.55,7713.39,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,53,21473.98,6309.85,5415.28,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Chico,CA - Chico,22,73882.45,7440.59,6589.5,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,53,53819.17,8442.11,7419.45,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,68,87976.51,17276.43,15610.43,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,11,39193.64,9756.0,8557.27,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,51,72417.27,12340.49,11615.18,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Luis Obispo,CA - San Luis Obispo,28,55239.25,7201.57,6357.57,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,117,56995.44,7976.53,7100.08,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Ventura,CA - Ventura,20,51661.1,7163.25,6479.05,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,72,45242.08,7719.71,6826.49,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,87,50779.63,9301.78,8288.72,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Santa Cruz,CA - Santa Cruz,81,77207.98,9182.09,7974.79,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Palm Springs/Rancho Mirage,CA - Palm Springs/Rancho Mirage,48,75379.15,8808.65,7916.94,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,27,34485.63,17618.67,15913.59,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Salinas,CA - Salinas,12,66157.5,15135.58,13779.25,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,42,52031.5,8140.86,7338.19,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Bakersfield,CA - Bakersfield,17,15756.71,9218.47,8260.12,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Bakersfield,CA - Bakersfield,36,35288.36,9033.69,7203.69,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,77,51640.83,16047.13,12111.74,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,21,39968.71,7988.86,6861.43,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Contra Costa County,CA - Contra Costa County,56,46568.39,18765.89,14965.34,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,72,75612.5,8730.1,7448.94,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Palm Springs/Rancho Mirage,CA - Palm Springs/Rancho Mirage,34,27669.76,8514.85,7743.09,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Redding,CA - Redding,75,42465.64,8522.51,7515.33,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Alameda County,CA - Alameda County,34,57318.62,9063.15,7375.12,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Mateo County,CA - San Mateo County,54,73478.35,9409.81,8586.96,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,59,41681.9,6860.97,5924.32,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Santa Rosa,CA - Santa Rosa,29,40745.48,11840.59,10182.59,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,24,30629.33,14705.46,13904.42,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Bakersfield,CA - Bakersfield,29,42300.07,8584.59,6692.66,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Jose,CA - San Jose,23,50898.87,10827.39,8843.61,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,17,95374.24,9359.88,8327.41,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,69,35900.84,8296.52,7468.58,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Napa,CA - Napa,20,22405.85,7678.4,6679.2,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Alameda County,CA - Alameda County,54,41395.26,11973.3,10249.65,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Jose,CA - San Jose,92,60985.5,8988.85,8141.9,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,111,41447.47,7997.73,7186.34,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Stockton,CA - Stockton,24,43084.38,7934.04,7210.04,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Alameda County,CA - Alameda County,51,57987.04,17823.78,16467.39,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,45,42789.69,6496.87,5630.18,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,93,60183.4,14121.4,11287.39,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,27,37011.89,8472.93,7451.15,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Salinas,CA - Salinas,102,50474.48,9084.8,8324.96,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Modesto,CA - Modesto,37,37972.3,8901.0,8061.54,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,108,85261.04,7914.07,7094.3,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,30,29173.93,8272.33,7151.53,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,53,49072.49,13252.17,11030.49,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,38,23433.58,9291.45,8555.24,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,93,58433.87,7361.4,6186.92,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,13,44964.31,10962.31,9913.08,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,66,48454.33,7424.85,6584.74,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Bakersfield,CA - Bakersfield,20,22275.2,8959.6,7820.75,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,70,62917.6,8707.31,7867.6,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Contra Costa County,CA - Contra Costa County,77,97807.06,9112.87,8368.14,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,17,37520.76,27585.0,26240.18,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,15,52364.53,22418.0,19881.4,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,11,25103.18,11182.09,10535.45,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Jose,CA - San Jose,95,78517.23,8995.31,8128.27,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,55,29560.67,9728.11,8807.75,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,52,36183.42,7649.27,6801.35,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,43,60907.42,8403.21,7446.93,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Ventura,CA - Ventura,57,31109.6,7631.91,6491.91,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Santa Barbara,CA - Santa Barbara,71,33257.93,8210.97,6956.03,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,28,31887.93,9063.29,8259.57,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,40,53254.28,8078.58,7394.38,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,OR,Medford,OR - Medford,12,32433.0,8814.0,7666.33,3,2,West,Pacific,Oregon,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,75,46692.84,8910.75,6590.0,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,11,39723.73,8081.18,7305.0,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,21,37664.9,7897.05,7258.33,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,69,63758.49,8537.77,7653.03,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Mateo County,CA - San Mateo County,129,115847.11,14180.77,11486.33,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Modesto,CA - Modesto,60,45930.22,9189.43,7982.5,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,79,77614.48,15602.29,12549.24,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Bakersfield,CA - Bakersfield,57,40413.89,8222.04,7523.93,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Francisco,CA - San Francisco,54,72190.28,10376.57,8939.57,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Modesto,CA - Modesto,77,103525.48,10745.12,9675.09,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,32,52102.59,9927.31,9056.72,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,78,57742.18,9273.27,8524.23,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,38,71457.21,7360.87,6557.76,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,79,46524.72,9112.2,8036.75,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Alameda County,CA - Alameda County,51,43276.84,9341.65,7952.29,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Fresno,CA - Fresno,71,35712.34,8466.28,7167.46,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Contra Costa County,CA - Contra Costa County,86,80707.35,8391.67,7534.06,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,27,37582.74,7759.3,7115.74,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,52,48825.4,9870.13,7531.21,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,72,40894.32,6588.67,5669.11,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,36,26375.44,8152.72,5420.89,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,105,47026.76,9370.65,8601.07,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,18,36131.67,10019.67,9329.44,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Contra Costa County,CA - Contra Costa County,68,42700.57,9158.28,8368.63,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Modesto,CA - Modesto,13,34910.15,21601.38,20548.77,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,15,36133.6,8709.0,7691.13,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Ventura,CA - Ventura,106,65427.66,6684.91,5847.58,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,67,67710.82,7124.82,6188.58,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Modesto,CA - Modesto,90,46490.78,7910.73,6892.23,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,56,43461.89,7256.86,6306.09,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Fresno,CA - Fresno,27,32940.07,10588.22,9896.37,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,55,60503.4,11059.89,8592.18,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Palm Springs/Rancho Mirage,CA - Palm Springs/Rancho Mirage,154,61507.54,7580.41,5976.73,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,31,23998.84,8030.94,7383.45,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,22,28975.36,7829.18,7039.36,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,45,64651.0,8049.98,7200.38,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,33,49220.85,6105.18,5232.33,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,58,55154.21,10526.69,9633.97,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,20,27218.8,8094.15,6968.95,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,113,67937.19,14102.44,11683.88,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,62,37150.71,6251.68,5420.34,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Jose,CA - San Jose,16,36108.06,8961.25,6763.25,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Bakersfield,CA - Bakersfield,18,22393.0,10309.17,9482.28,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Ventura,CA - Ventura,28,52027.04,6750.04,5862.61,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,58,45599.97,7976.5,6460.62,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,264,85003.53,10350.82,7928.72,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Luis Obispo,CA - San Luis Obispo,32,63710.59,6965.13,6225.25,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Diego,CA - San Diego,23,55147.0,7394.26,6633.04,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Sacramento,CA - Sacramento,24,39210.5,10799.25,7213.88,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Orange County,CA - Orange County,37,51685.62,8061.92,6743.3,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Bernardino,CA - San Bernardino,16,32978.13,7113.88,6410.63,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,San Jose,CA - San Jose,23,65968.74,9388.96,8355.74,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Contra Costa County,CA - Contra Costa County,36,68914.67,8103.19,7095.53,5,2,West,Pacific,California,4,9
292,HEART FAILURE & SHOCK W CC,CA,Los Angeles,CA - Los Angeles,36,51095.64,11668.67,8185.36,5,2,West,Pacific,California,4,9
